contractSymbol,optionType,expiration,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL230421C00270000,call,2023-04-21,2022-11-30 14:40:26,270.0,0.03,0.01,0.03,0.0,0.0,2,420,0.37695935546875,False,REGULAR,USD
AAPL230421C00275000,call,2023-04-21,2022-11-07 16:37:34,275.0,0.04,0.01,0.03,0.0,0.0,4,408,0.38672488281249995,False,REGULAR,USD
AAPL230421C00280000,call,2023-04-21,2022-12-09 15:26:56,280.0,0.02,0.0,0.02,-0.04,-66.66667,5,527,0.38086556640624997,False,REGULAR,USD
AAPL230421C00290000,call,2023-04-21,2022-12-01 18:04:54,290.0,0.03,0.0,0.01,0.0,0.0,14,733,0.37500625,False,REGULAR,USD
AAPL230421C00300000,call,2023-04-21,2022-11-29 19:09:34,300.0,0.02,0.0,0.02,0.0,0.0,50,1223,0.414068359375,False,REGULAR,USD
AAPL230421C00050000,put,2023-04-21,2022-12-08 16:24:06,50.0,92.65,92.5,93.25,0.0,0.0,2,711,0.97460962890625,True,REGULAR,USD
AAPL230421C00060000,put,2023-04-21,2022-12-07 14:57:45,60.0,81.98,82.75,83.5,0.0,0.0,4,49,0.8676771044921875,True,REGULAR,USD
AAPL230421C00070000,put,2023-04-21,2022-12-08 16:29:22,70.0,73.8,73.05,73.8,0.0,0.0,2,146,0.7731956274414062,True,REGULAR,USD
AAPL230421C00075000,put,2023-04-21,2022-12-05 16:13:15,75.0,74.45,68.2,68.95,0.0,0.0,2,67,0.726565234375,True,REGULAR,USD
AAPL230421C00080000,put,2023-04-21,2022-11-30 18:42:19,80.0,65.0,63.4,64.15,0.0,0.0,1,77,0.6860382958984376,True,REGULAR,USD
AAPL230421C00085000,put,2023-04-21,2022-11-16 18:11:29,85.0,66.2,58.65,59.4,0.0,0.0,4,60,0.6496617065429688,True,REGULAR,USD
AAPL230421C00090000,put,2023-04-21,2022-11-14 14:54:09,90.0,60.03,53.95,54.7,0.0,0.0,2,17,0.6157264990234376,True,REGULAR,USD
AAPL230421C00095000,put,2023-04-21,2022-12-05 16:13:37,95.0,55.25,49.4,49.9,0.0,0.0,2,63,0.5816692224121094,True,REGULAR,USD
AAPL230421C00100000,put,2023-04-21,2022-12-08 20:09:37,100.0,45.45,44.75,45.4,0.0,0.0,10,156,0.5518843640136719,True,REGULAR,USD
AAPL230421C00105000,put,2023-04-21,2022-12-08 20:09:37,105.0,40.99,40.25,40.85,0.0,0.0,10,99,0.5219774365234374,True,REGULAR,USD
AAPL230421C00110000,put,2023-04-21,2022-12-07 16:36:08,110.0,35.3,35.95,36.4,0.0,0.0,13,49,0.5073291455078125,True,REGULAR,USD
AAPL230421C00115000,put,2023-04-21,2022-12-09 20:48:58,115.0,32.75,31.9,32.15,0.5999985,1.8662472,23,209,0.4819387744140625,True,REGULAR,USD
AAPL230421C00120000,put,2023-04-21,2022-12-09 16:49:59,120.0,30.25,27.9,28.15,2.0,7.079646,118,978,0.4618584088134766,True,REGULAR,USD
AAPL230421C00125000,put,2023-04-21,2022-12-09 16:50:05,125.0,26.35,24.05,24.3,1.6000004,6.4646482,53,982,0.4414118359375,True,REGULAR,USD
AAPL230421C00130000,put,2023-04-21,2022-12-09 17:53:11,130.0,22.5,20.4,20.7,1.7999992,8.695648,58,932,0.4232235412597656,True,REGULAR,USD
AAPL230421C00135000,put,2023-04-21,2022-12-09 18:11:59,135.0,18.45,17.1,17.35,0.80000114,4.5325847,2,846,0.4061338684082031,True,REGULAR,USD
AAPL230421C00140000,put,2023-04-21,2022-12-09 20:59:19,140.0,14.25,14.15,14.3,-0.14999962,-1.0416641,148,1196,0.3905700592041016,True,REGULAR,USD
AAPL230421C00145000,put,2023-04-21,2022-12-09 20:48:25,145.0,11.91,11.4,11.5,0.059999466,0.5063246,291,2868,0.37436538726806634,False,REGULAR,USD
AAPL230421C00150000,put,2023-04-21,2022-12-09 20:49:02,150.0,9.43,9.0,9.1,0.030000687,0.31915626,285,3043,0.3612734771728515,False,REGULAR,USD
AAPL230421C00155000,put,2023-04-21,2022-12-09 20:53:28,155.0,7.18,6.95,7.05,-0.12000036,-1.6438406,322,3270,0.3494938098144531,False,REGULAR,USD
AAPL230421C00160000,put,2023-04-21,2022-12-09 20:55:39,160.0,5.4,5.25,5.4,-0.07999992,-1.4598526,1364,5551,0.340826904296875,False,REGULAR,USD
AAPL230421C00165000,put,2023-04-21,2022-12-09 20:55:06,165.0,4.05,3.9,4.0,0.03999996,0.99750525,121,3761,0.331061376953125,False,REGULAR,USD
AAPL230421C00170000,put,2023-04-21,2022-12-09 20:51:46,170.0,2.93,2.86,2.93,-0.00999999,-0.34013572,73,3721,0.3237372314453124,False,REGULAR,USD
AAPL230421C00175000,put,2023-04-21,2022-12-09 20:50:56,175.0,2.13,2.06,2.12,-0.00999999,-0.46728924,160,4175,0.31806101867675773,False,REGULAR,USD
AAPL230421C00180000,put,2023-04-21,2022-12-09 20:54:36,180.0,1.51,1.47,1.52,-0.03999996,-2.5806427,766,5591,0.31372756591796874,False,REGULAR,USD
AAPL230421C00185000,put,2023-04-21,2022-12-09 20:55:20,185.0,1.09,1.04,1.09,0.0,0.0,12,2518,0.3110420458984374,False,REGULAR,USD
AAPL230421C00190000,put,2023-04-21,2022-12-09 18:04:58,190.0,0.85,0.74,0.78,0.050000012,6.2500014,56,1997,0.30933307861328124,False,REGULAR,USD
AAPL230421C00195000,put,2023-04-21,2022-12-09 20:40:55,195.0,0.57,0.53,0.56,-0.04000002,-6.55738,2,2598,0.3086006640625,False,REGULAR,USD
AAPL230421C00200000,put,2023-04-21,2022-12-09 20:48:41,200.0,0.41,0.38,0.41,-0.030000001,-6.818182,39,2317,0.309577216796875,False,REGULAR,USD
AAPL230421C00205000,put,2023-04-21,2022-12-09 17:17:23,205.0,0.34,0.27,0.3,0.030000001,9.67742,5,1019,0.31055376953124997,False,REGULAR,USD
AAPL230421C00210000,put,2023-04-21,2022-12-09 18:58:16,210.0,0.23,0.2,0.23,0.0,0.0,9,808,0.3139717041015625,False,REGULAR,USD
AAPL230421C00215000,put,2023-04-21,2022-12-08 14:42:03,215.0,0.18,0.15,0.17,0.0,0.0,1,574,0.3154365332031249,False,REGULAR,USD
AAPL230421C00220000,put,2023-04-21,2022-12-09 15:38:34,220.0,0.13,0.11,0.14,-0.010000005,-7.1428614,1,809,0.32129584960937496,False,REGULAR,USD
AAPL230421C00225000,put,2023-04-21,2022-12-08 16:01:41,225.0,0.12,0.09,0.11,0.0,0.0,1,907,0.32520206054687495,False,REGULAR,USD
AAPL230421C00230000,put,2023-04-21,2022-12-09 19:32:18,230.0,0.08,0.07,0.09,-0.010000005,-11.111116,10,700,0.33008482421874996,False,REGULAR,USD
AAPL230421C00235000,put,2023-04-21,2022-12-09 20:41:47,235.0,0.07,0.05,0.07,-0.04,-36.363636,2,341,0.3320379296875,False,REGULAR,USD
AAPL230421C00240000,put,2023-04-21,2022-11-30 20:40:18,240.0,0.08,0.04,0.06,0.0,0.0,1,461,0.33887379882812496,False,REGULAR,USD
AAPL230421C00245000,put,2023-04-21,2022-12-09 18:58:28,245.0,0.04,0.03,0.05,-0.04,-50.0,2,230,0.3437565625,False,REGULAR,USD
AAPL230421C00250000,put,2023-04-21,2022-11-25 14:42:44,250.0,0.07,0.03,0.05,0.0,0.0,1,201,0.3544986425781249,False,REGULAR,USD
AAPL230421C00255000,put,2023-04-21,2022-12-09 19:12:28,255.0,0.03,0.02,0.04,0.0,0.0,10,448,0.35742830078125,False,REGULAR,USD
AAPL230421C00260000,put,2023-04-21,2022-12-09 14:32:59,260.0,0.04,0.02,0.04,0.0,0.0,10,1947,0.367193828125,False,REGULAR,USD
AAPL230421C00265000,put,2023-04-21,2022-12-02 17:43:53,265.0,0.04,0.01,0.03,0.0,0.0,3,172,0.367193828125,False,REGULAR,USD
AAPL230421C00270000,put,2023-04-21,2022-11-30 14:40:26,270.0,0.03,0.01,0.03,0.0,0.0,2,420,0.37695935546875,False,REGULAR,USD
AAPL230421C00275000,put,2023-04-21,2022-11-07 16:37:34,275.0,0.04,0.01,0.03,0.0,0.0,4,408,0.38672488281249995,False,REGULAR,USD
AAPL230421C00280000,put,2023-04-21,2022-12-09 15:26:56,280.0,0.02,0.0,0.02,-0.04,-66.66667,5,527,0.38086556640624997,False,REGULAR,USD
AAPL230421C00290000,put,2023-04-21,2022-12-01 18:04:54,290.0,0.03,0.0,0.01,0.0,0.0,14,733,0.37500625,False,REGULAR,USD
AAPL230421C00300000,put,2023-04-21,2022-11-29 19:09:34,300.0,0.02,0.0,0.02,0.0,0.0,50,1223,0.414068359375,False,REGULAR,USD
AAPL230519C00060000,call,2023-05-19,2022-12-09 19:05:21,60.0,84.99,82.9,83.7,1.6399994,1.9676057,5,2656,0.8159198095703124,True,REGULAR,USD
AAPL230519C00065000,call,2023-05-19,2022-12-08 17:46:20,65.0,78.38,78.1,78.85,0.0,0.0,6,2753,0.772463212890625,True,REGULAR,USD
AAPL230519C00070000,call,2023-05-19,2022-12-09 14:43:38,70.0,73.2,73.3,74.05,-1.0,-1.347709,4,1362,0.7319362744140624,True,REGULAR,USD
AAPL230519C00075000,call,2023-05-19,2022-12-09 18:21:39,75.0,70.75,68.55,69.3,-0.15000153,-0.21156773,2,703,0.6962920996093751,True,REGULAR,USD
AAPL230519C00080000,call,2023-05-19,2022-12-06 18:56:27,80.0,65.85,63.8,64.55,0.0,0.0,2,745,0.6594272338867189,True,REGULAR,USD
AAPL230519C00085000,call,2023-05-19,2022-12-06 15:26:19,85.0,62.1,59.1,59.9,0.0,0.0,8,191,0.6276892700195313,True,REGULAR,USD
AAPL230519C00090000,call,2023-05-19,2022-12-07 14:48:19,90.0,53.85,54.6,55.1,0.0,0.0,2,599,0.5958292370605469,True,REGULAR,USD
AAPL230519C00095000,call,2023-05-19,2022-12-09 15:31:23,95.0,51.05,49.9,50.6,-4.799999,-8.594448,2,627,0.5651898950195313,True,REGULAR,USD
AAPL230519C00100000,call,2023-05-19,2022-12-09 20:35:54,100.0,47.1,45.45,46.1,0.7799988,1.6839352,8,649,0.5393112475585939,True,REGULAR,USD
AAPL230519C00105000,call,2023-05-19,2022-12-09 20:37:31,105.0,42.45,41.2,41.65,-4.3999977,-9.39167,26,31,0.5162401892089843,True,REGULAR,USD
AAPL230519C00110000,call,2023-05-19,2022-12-07 20:31:55,110.0,35.85,37.0,37.45,0.0,0.0,8,40,0.5052539709472657,True,REGULAR,USD
AAPL230519C00115000,call,2023-05-19,2022-12-09 15:52:25,115.0,34.05,32.9,33.35,1.75,5.417957,38,270,0.48352567260742196,True,REGULAR,USD
AAPL230519C00120000,call,2023-05-19,2022-12-09 15:40:25,120.0,29.97,29.1,29.4,1.3199997,4.607329,12,218,0.46283496154785164,True,REGULAR,USD
AAPL230519C00125000,call,2023-05-19,2022-12-09 18:28:31,125.0,27.05,25.4,25.7,1.75,6.916996,38,273,0.44556218505859374,True,REGULAR,USD
AAPL230519C00130000,call,2023-05-19,2022-12-09 20:31:02,130.0,23.15,21.9,22.2,1.1499996,5.227271,62,303,0.42896078857421877,True,REGULAR,USD
AAPL230519C00135000,call,2023-05-19,2022-12-08 17:47:25,135.0,18.7,18.65,18.95,0.0,0.0,1,313,0.4138242211914062,True,REGULAR,USD
AAPL230519C00140000,call,2023-05-19,2022-12-09 20:53:37,140.0,16.0,15.7,15.95,-0.20000076,-1.2345725,85,2246,0.3994811029052735,True,REGULAR,USD
AAPL230519C00145000,call,2023-05-19,2022-12-09 20:51:30,145.0,13.25,13.0,13.15,-0.10000038,-0.74906653,259,6462,0.38397832824707034,False,REGULAR,USD
AAPL230519C00150000,call,2023-05-19,2022-12-09 18:01:26,150.0,11.7,10.6,10.75,0.8699999,8.033239,101,3136,0.3723817645263672,False,REGULAR,USD
AAPL230519C00155000,call,2023-05-19,2022-12-09 18:17:20,155.0,9.4,8.5,8.65,0.5899992,6.696926,19,3558,0.3616396844482421,False,REGULAR,USD
AAPL230519C00160000,call,2023-05-19,2022-12-09 18:50:23,160.0,7.55,6.7,6.85,0.6500001,9.420291,44,2355,0.35193519165039056,False,REGULAR,USD
AAPL230519C00165000,call,2023-05-19,2022-12-09 17:16:54,165.0,6.26,5.2,5.35,0.87000036,16.14101,9,1591,0.3435734588623046,False,REGULAR,USD
AAPL230519C00170000,call,2023-05-19,2022-12-09 19:23:04,170.0,4.56,4.0,4.15,0.30999994,7.294116,40,1375,0.3371648315429688,False,REGULAR,USD
AAPL230519C00175000,call,2023-05-19,2022-12-09 19:21:17,175.0,3.45,3.0,3.15,0.35000014,11.290327,408,1300,0.33045103149414057,False,REGULAR,USD
AAPL230519C00180000,call,2023-05-19,2022-12-09 20:58:49,180.0,2.33,2.28,2.37,-0.120000124,-4.897964,31,2129,0.32507999145507804,False,REGULAR,USD
AAPL230519C00185000,call,2023-05-19,2022-12-09 18:44:43,185.0,1.96,1.7,1.78,0.16000009,8.888893,20,1442,0.32117378051757806,False,REGULAR,USD
AAPL230519C00190000,call,2023-05-19,2022-12-09 19:02:54,190.0,1.46,1.27,1.33,0.08000004,5.7971044,18,1687,0.3181220532226562,False,REGULAR,USD
AAPL230519C00195000,call,2023-05-19,2022-12-09 16:52:19,195.0,1.17,0.95,0.99,0.15999997,15.841581,3,1166,0.31580274047851553,False,REGULAR,USD
AAPL230519C00200000,call,2023-05-19,2022-12-08 16:47:37,200.0,0.79,0.7,0.75,0.0,0.0,1,1776,0.315314464111328,False,REGULAR,USD
AAPL230519C00205000,call,2023-05-19,2022-12-08 15:39:49,205.0,0.62,0.53,0.57,0.0,0.0,1,412,0.3154365332031249,False,REGULAR,USD
AAPL230519C00210000,call,2023-05-19,2022-12-08 19:04:37,210.0,0.45,0.4,0.43,0.0,0.0,166,1338,0.31519239501953117,False,REGULAR,USD
AAPL230519C00215000,call,2023-05-19,2022-12-09 20:20:20,215.0,0.33,0.3,0.33,-0.00999999,-2.9411738,99,153,0.3161689477539062,False,REGULAR,USD
AAPL230519C00220000,call,2023-05-19,2022-12-08 16:17:39,220.0,0.27,0.23,0.26,0.0,0.0,2,54,0.31836619140624994,False,REGULAR,USD
AAPL230519C00225000,call,2023-05-19,2022-11-17 14:39:04,225.0,0.42,0.17,0.21,0.0,0.0,1,29,0.3217841259765625,False,REGULAR,USD
AAPL230519C00230000,call,2023-05-19,2022-12-06 15:26:19,230.0,0.18,0.13,0.17,0.0,0.0,2,140,0.32471378417968744,False,REGULAR,USD
AAPL230519C00235000,call,2023-05-19,2022-11-15 20:00:56,235.0,0.31,0.11,0.14,0.0,0.0,1,1,0.32813171874999997,False,REGULAR,USD
AAPL230519C00240000,call,2023-05-19,2022-12-09 17:42:09,240.0,0.1,0.08,0.11,-0.009999998,-9.090907,277,102,0.33008482421874996,False,REGULAR,USD
AAPL230519C00250000,call,2023-05-19,2022-11-22 14:30:46,250.0,0.15,0.05,0.08,0.0,0.0,1,58,0.33887379882812496,False,REGULAR,USD
AAPL230519C00255000,call,2023-05-19,2022-11-22 14:30:46,255.0,0.12,0.04,0.07,0.0,0.0,1,111,0.3437565625,False,REGULAR,USD
AAPL230519C00260000,call,2023-05-19,2022-11-22 14:30:46,260.0,0.11,0.02,0.06,0.0,0.0,1,161,0.34766277343749996,False,REGULAR,USD
AAPL230519C00270000,call,2023-05-19,2022-11-25 15:09:56,270.0,0.07,0.02,0.05,0.0,0.0,100,101,0.35938140625,False,REGULAR,USD
AAPL230519C00280000,call,2023-05-19,2022-12-05 14:46:09,280.0,0.03,0.01,0.04,0.0,0.0,200,117,0.36914693359375,False,REGULAR,USD
AAPL230519C00290000,call,2023-05-19,2022-11-18 16:53:11,290.0,0.04,0.01,0.05,0.0,0.0,2,6,0.39453730468750003,False,REGULAR,USD
AAPL230519C00300000,call,2023-05-19,2022-12-08 16:33:27,300.0,0.03,0.0,0.03,0.0,0.0,1,266,0.39063109375,False,REGULAR,USD
AAPL230519C00060000,put,2023-05-19,2022-12-09 19:05:21,60.0,84.99,82.9,83.7,1.6399994,1.9676057,5,2656,0.8159198095703124,True,REGULAR,USD
AAPL230519C00065000,put,2023-05-19,2022-12-08 17:46:20,65.0,78.38,78.1,78.85,0.0,0.0,6,2753,0.772463212890625,True,REGULAR,USD
AAPL230519C00070000,put,2023-05-19,2022-12-09 14:43:38,70.0,73.2,73.3,74.05,-1.0,-1.347709,4,1362,0.7319362744140624,True,REGULAR,USD
AAPL230519C00075000,put,2023-05-19,2022-12-09 18:21:39,75.0,70.75,68.55,69.3,-0.15000153,-0.21156773,2,703,0.6962920996093751,True,REGULAR,USD
AAPL230519C00080000,put,2023-05-19,2022-12-06 18:56:27,80.0,65.85,63.8,64.55,0.0,0.0,2,745,0.6594272338867189,True,REGULAR,USD
AAPL230519C00085000,put,2023-05-19,2022-12-06 15:26:19,85.0,62.1,59.1,59.9,0.0,0.0,8,191,0.6276892700195313,True,REGULAR,USD
AAPL230519C00090000,put,2023-05-19,2022-12-07 14:48:19,90.0,53.85,54.6,55.1,0.0,0.0,2,599,0.5958292370605469,True,REGULAR,USD
AAPL230519C00095000,put,2023-05-19,2022-12-09 15:31:23,95.0,51.05,49.9,50.6,-4.799999,-8.594448,2,627,0.5651898950195313,True,REGULAR,USD
AAPL230519C00100000,put,2023-05-19,2022-12-09 20:35:54,100.0,47.1,45.45,46.1,0.7799988,1.6839352,8,649,0.5393112475585939,True,REGULAR,USD
AAPL230519C00105000,put,2023-05-19,2022-12-09 20:37:31,105.0,42.45,41.2,41.65,-4.3999977,-9.39167,26,31,0.5162401892089843,True,REGULAR,USD
AAPL230519C00110000,put,2023-05-19,2022-12-07 20:31:55,110.0,35.85,37.0,37.45,0.0,0.0,8,40,0.5052539709472657,True,REGULAR,USD
AAPL230519C00115000,put,2023-05-19,2022-12-09 15:52:25,115.0,34.05,32.9,33.35,1.75,5.417957,38,270,0.48352567260742196,True,REGULAR,USD
AAPL230519C00120000,put,2023-05-19,2022-12-09 15:40:25,120.0,29.97,29.1,29.4,1.3199997,4.607329,12,218,0.46283496154785164,True,REGULAR,USD
AAPL230519C00125000,put,2023-05-19,2022-12-09 18:28:31,125.0,27.05,25.4,25.7,1.75,6.916996,38,273,0.44556218505859374,True,REGULAR,USD
AAPL230519C00130000,put,2023-05-19,2022-12-09 20:31:02,130.0,23.15,21.9,22.2,1.1499996,5.227271,62,303,0.42896078857421877,True,REGULAR,USD
AAPL230519C00135000,put,2023-05-19,2022-12-08 17:47:25,135.0,18.7,18.65,18.95,0.0,0.0,1,313,0.4138242211914062,True,REGULAR,USD
AAPL230519C00140000,put,2023-05-19,2022-12-09 20:53:37,140.0,16.0,15.7,15.95,-0.20000076,-1.2345725,85,2246,0.3994811029052735,True,REGULAR,USD
AAPL230519C00145000,put,2023-05-19,2022-12-09 20:51:30,145.0,13.25,13.0,13.15,-0.10000038,-0.74906653,259,6462,0.38397832824707034,False,REGULAR,USD
AAPL230519C00150000,put,2023-05-19,2022-12-09 18:01:26,150.0,11.7,10.6,10.75,0.8699999,8.033239,101,3136,0.3723817645263672,False,REGULAR,USD
AAPL230519C00155000,put,2023-05-19,2022-12-09 18:17:20,155.0,9.4,8.5,8.65,0.5899992,6.696926,19,3558,0.3616396844482421,False,REGULAR,USD
AAPL230519C00160000,put,2023-05-19,2022-12-09 18:50:23,160.0,7.55,6.7,6.85,0.6500001,9.420291,44,2355,0.35193519165039056,False,REGULAR,USD
AAPL230519C00165000,put,2023-05-19,2022-12-09 17:16:54,165.0,6.26,5.2,5.35,0.87000036,16.14101,9,1591,0.3435734588623046,False,REGULAR,USD
AAPL230519C00170000,put,2023-05-19,2022-12-09 19:23:04,170.0,4.56,4.0,4.15,0.30999994,7.294116,40,1375,0.3371648315429688,False,REGULAR,USD
AAPL230519C00175000,put,2023-05-19,2022-12-09 19:21:17,175.0,3.45,3.0,3.15,0.35000014,11.290327,408,1300,0.33045103149414057,False,REGULAR,USD
AAPL230519C00180000,put,2023-05-19,2022-12-09 20:58:49,180.0,2.33,2.28,2.37,-0.120000124,-4.897964,31,2129,0.32507999145507804,False,REGULAR,USD
AAPL230519C00185000,put,2023-05-19,2022-12-09 18:44:43,185.0,1.96,1.7,1.78,0.16000009,8.888893,20,1442,0.32117378051757806,False,REGULAR,USD
AAPL230519C00190000,put,2023-05-19,2022-12-09 19:02:54,190.0,1.46,1.27,1.33,0.08000004,5.7971044,18,1687,0.3181220532226562,False,REGULAR,USD
AAPL230519C00195000,put,2023-05-19,2022-12-09 16:52:19,195.0,1.17,0.95,0.99,0.15999997,15.841581,3,1166,0.31580274047851553,False,REGULAR,USD
AAPL230519C00200000,put,2023-05-19,2022-12-08 16:47:37,200.0,0.79,0.7,0.75,0.0,0.0,1,1776,0.315314464111328,False,REGULAR,USD
AAPL230519C00205000,put,2023-05-19,2022-12-08 15:39:49,205.0,0.62,0.53,0.57,0.0,0.0,1,412,0.3154365332031249,False,REGULAR,USD
AAPL230519C00210000,put,2023-05-19,2022-12-08 19:04:37,210.0,0.45,0.4,0.43,0.0,0.0,166,1338,0.31519239501953117,False,REGULAR,USD
AAPL230519C00215000,put,2023-05-19,2022-12-09 20:20:20,215.0,0.33,0.3,0.33,-0.00999999,-2.9411738,99,153,0.3161689477539062,False,REGULAR,USD
AAPL230519C00220000,put,2023-05-19,2022-12-08 16:17:39,220.0,0.27,0.23,0.26,0.0,0.0,2,54,0.31836619140624994,False,REGULAR,USD
AAPL230519C00225000,put,2023-05-19,2022-11-17 14:39:04,225.0,0.42,0.17,0.21,0.0,0.0,1,29,0.3217841259765625,False,REGULAR,USD
AAPL230519C00230000,put,2023-05-19,2022-12-06 15:26:19,230.0,0.18,0.13,0.17,0.0,0.0,2,140,0.32471378417968744,False,REGULAR,USD
AAPL230519C00235000,put,2023-05-19,2022-11-15 20:00:56,235.0,0.31,0.11,0.14,0.0,0.0,1,1,0.32813171874999997,False,REGULAR,USD
AAPL230519C00240000,put,2023-05-19,2022-12-09 17:42:09,240.0,0.1,0.08,0.11,-0.009999998,-9.090907,277,102,0.33008482421874996,False,REGULAR,USD
AAPL230519C00250000,put,2023-05-19,2022-11-22 14:30:46,250.0,0.15,0.05,0.08,0.0,0.0,1,58,0.33887379882812496,False,REGULAR,USD
AAPL230519C00255000,put,2023-05-19,2022-11-22 14:30:46,255.0,0.12,0.04,0.07,0.0,0.0,1,111,0.3437565625,False,REGULAR,USD
AAPL230519C00260000,put,2023-05-19,2022-11-22 14:30:46,260.0,0.11,0.02,0.06,0.0,0.0,1,161,0.34766277343749996,False,REGULAR,USD
AAPL230519C00270000,put,2023-05-19,2022-11-25 15:09:56,270.0,0.07,0.02,0.05,0.0,0.0,100,101,0.35938140625,False,REGULAR,USD
AAPL230519C00280000,put,2023-05-19,2022-12-05 14:46:09,280.0,0.03,0.01,0.04,0.0,0.0,200,117,0.36914693359375,False,REGULAR,USD
AAPL230519C00290000,put,2023-05-19,2022-11-18 16:53:11,290.0,0.04,0.01,0.05,0.0,0.0,2,6,0.39453730468750003,False,REGULAR,USD
AAPL230519C00300000,put,2023-05-19,2022-12-08 16:33:27,300.0,0.03,0.0,0.03,0.0,0.0,1,266,0.39063109375,False,REGULAR,USD
AAPL230616C00060000,call,2023-06-16,2022-12-09 19:11:11,60.0,85.14,83.1,83.9,1.3600006,1.6233,1,27513,0.7795432202148438,True,REGULAR,USD
AAPL230616C00065000,call,2023-06-16,2022-11-29 17:40:37,65.0,78.1,78.3,79.1,0.0,0.0,24,3268,0.7386500744628905,True,REGULAR,USD
AAPL230616C00070000,call,2023-06-16,2022-12-09 14:43:58,70.0,73.4,73.55,74.35,-1.0499954,-1.4103364,2,3489,0.7028838305664062,True,REGULAR,USD
AAPL230616C00075000,call,2023-06-16,2022-12-07 14:43:10,75.0,69.0,68.85,69.7,0.0,0.0,5,2334,0.6728548339843752,True,REGULAR,USD
AAPL230616C00080000,call,2023-06-16,2022-12-06 18:56:44,80.0,66.1,64.2,65.0,0.0,0.0,5,1158,0.6408727319335938,True,REGULAR,USD
AAPL230616C00085000,call,2023-06-16,2022-11-28 17:23:14,85.0,63.17,59.55,60.35,0.0,0.0,4,442,0.6092568371582032,True,REGULAR,USD
AAPL230616C00090000,call,2023-06-16,2022-12-07 14:43:52,90.0,55.0,55.1,55.75,0.0,0.0,4,2639,0.5837443969726561,True,REGULAR,USD
AAPL230616C00095000,call,2023-06-16,2022-12-07 19:32:13,95.0,50.05,50.7,51.15,0.0,0.0,18,855,0.5570112658691408,True,REGULAR,USD
AAPL230616C00100000,call,2023-06-16,2022-12-09 20:36:01,100.0,47.8,46.35,46.85,1.0,2.1367521,3,6849,0.5360764166259766,True,REGULAR,USD
AAPL230616C00105000,call,2023-06-16,2022-12-05 19:58:15,105.0,45.82,41.95,42.65,0.0,0.0,2,549,0.5128222546386718,True,REGULAR,USD
AAPL230616C00110000,call,2023-06-16,2022-12-09 15:15:02,110.0,38.23,38.0,38.3,-0.27000046,-0.70129985,5,3998,0.4978077563476563,True,REGULAR,USD
AAPL230616C00115000,call,2023-06-16,2022-12-07 20:43:01,115.0,35.8,33.95,34.3,2.9199982,8.880773,15,1475,0.4783377362060547,True,REGULAR,USD
AAPL230616C00120000,call,2023-06-16,2022-12-09 15:57:28,120.0,31.9,30.2,30.5,1.3999996,4.5901628,50,2741,0.4612480633544922,True,REGULAR,USD
AAPL230616C00125000,call,2023-06-16,2022-12-09 14:54:48,125.0,26.28,26.55,26.85,-0.80999947,-2.9900312,2,2399,0.44431097686767573,True,REGULAR,USD
AAPL230616C00130000,call,2023-06-16,2022-12-08 19:11:09,130.0,23.06,23.1,23.45,0.0,0.0,1,5102,0.42969320312500003,True,REGULAR,USD
AAPL230616C00135000,call,2023-06-16,2022-12-09 18:51:27,135.0,21.5,19.9,20.15,1.2000008,5.911334,88,3935,0.4128476684570312,True,REGULAR,USD
AAPL230616C00140000,call,2023-06-16,2022-12-09 20:55:43,140.0,17.2,16.95,17.2,-0.19999886,-1.1494187,136,14475,0.39978627563476565,True,REGULAR,USD
AAPL230616C00145000,call,2023-06-16,2022-12-09 19:50:45,145.0,14.7,14.3,14.55,0.09999943,0.6849276,142,12521,0.38867798828125,False,REGULAR,USD
AAPL230616C00150000,call,2023-06-16,2022-12-09 20:41:57,150.0,12.35,11.85,12.05,0.15000057,1.2295129,172,21801,0.37555556091308595,False,REGULAR,USD
AAPL230616C00155000,call,2023-06-16,2022-12-09 20:23:38,155.0,10.5,9.75,9.9,0.4499998,4.47761,106,16760,0.36511865356445317,False,REGULAR,USD
AAPL230616C00160000,call,2023-06-16,2022-12-09 20:59:58,160.0,7.95,7.85,8.05,-0.19999981,-2.4539855,80,26526,0.3561465753173828,False,REGULAR,USD
AAPL230616C00165000,call,2023-06-16,2022-12-09 20:44:50,165.0,6.59,6.3,6.45,0.0,0.0,113,11160,0.34766277343749996,False,REGULAR,USD
AAPL230616C00170000,call,2023-06-16,2022-12-09 20:59:52,170.0,5.04,4.95,5.1,-0.010000229,-0.19802433,586,19298,0.33991138610839844,False,REGULAR,USD
AAPL230616C00175000,call,2023-06-16,2022-12-09 20:59:59,175.0,3.95,3.95,4.05,0.029999971,0.7653054,238,31266,0.3350896569824219,False,REGULAR,USD
AAPL230616C00180000,call,2023-06-16,2022-12-09 20:56:40,180.0,3.1,3.05,3.1,-0.05000019,-1.5873077,431,23656,0.3276434423828125,False,REGULAR,USD
AAPL230616C00185000,call,2023-06-16,2022-12-09 20:48:59,185.0,2.47,2.33,2.42,0.00999999,0.40650368,225,11543,0.3242255078124999,False,REGULAR,USD
AAPL230616C00190000,call,2023-06-16,2022-12-09 20:48:36,190.0,1.9,1.79,1.87,0.0,0.0,157,10147,0.32092964233398436,False,REGULAR,USD
